TIMESTAMP,POWER,WindSpeed10m,AirTemp,Ghi,RelativeHumidity,Zenith,Azimuth
2019-01-01 00:00:00,0.0,4.466666666666667,8.833333333333334,1e-05,60.63333333333333,160.33333333333334,11.166666666666666
2019-01-01 01:00:00,0.0,4.741666666666666,8.35,1e-05,60.50833333333333,158.58333333333334,-28.08333333333333
2019-01-01 02:00:00,0.0,4.991666666666666,7.666666666666667,1e-05,60.15,150.91666666666666,-56.16666666666666
2019-01-01 03:00:00,0.0,4.908333333333333,6.991666666666667,1e-05,59.925,140.83333333333334,-73.25
2019-01-01 04:00:00,0.0,4.7,6.45,1e-05,60.40833333333333,129.58333333333334,-85.33333333333333
2019-01-01 05:00:00,0.0,4.641666666666667,5.95,1e-05,60.96666666666667,118.5,-95.41666666666669
2019-01-01 06:00:00,0.015151476742535124,4.4750000000000005,5.616666666666667,1e-05,61.73333333333333,107.33333333333331,-104.5
2019-01-01 07:00:00,0.05935510231065564,4.375,5.375,1e-05,63.225,96.75,-113.58333333333331
2019-01-01 08:00:00,0.2034456159034744,4.275,5.158333333333333,41.66666666666666,64.29166666666667,86.83333333333333,-123.33333333333331
2019-01-01 09:00:00,0.24619334422051906,4.233333333333333,5.95,183.66666666666663,61.05,78.0,-134.5
2019-01-01 10:00:00,0.355373228341341,4.375,7.608333333333333,319.3333333333333,55.583333333333336,70.75,-146.66666666666666
2019-01-01 11:00:00,0.49409786477684975,4.3500000000000005,8.841666666666667,414.8333333333333,52.9,65.66666666666667,-160.5
2019-01-01 12:00:00,0.5864233088493347,3.9,9.966666666666669,458.25,50.74166666666667,63.333333333333336,-85.75
2019-01-01 13:00:00,0.4523579385504127,3.4333333333333336,10.833333333333334,444.4166666666667,49.15,64.0,168.83333333333334
2019-01-01 14:00:00,0.3780203743185848,3.025,11.475,376.0,48.475,67.75,154.08333333333334
2019-01-01 15:00:00,0.17522019329480826,2.6750000000000003,11.741666666666667,260.4166666666667,49.14166666666667,73.75,140.66666666666666
2019-01-01 16:00:00,0.16144014189951122,2.333333333333333,11.55,115.83333333333331,51.73333333333333,81.66666666666667,129.16666666666666
2019-01-01 17:00:00,0.11197096996475012,2.1833333333333336,10.741666666666667,7.916666666666667,56.46666666666667,91.08333333333331,118.83333333333331
2019-01-01 18:00:00,0.035604976403410545,2.1666666666666665,9.808333333333334,1e-05,61.55,101.25,109.5
2019-01-01 19:00:00,0.011626346308476058,2.1,9.066666666666666,1e-05,66.18333333333334,112.25,100.25
2019-01-01 20:00:00,0.00023875498462601287,2.1166666666666667,8.516666666666667,1e-05,70.26666666666667,123.5,90.91666666666669
2019-01-01 21:00:00,0.0,2.325,8.025,1e-05,73.95,134.58333333333334,80.5
2019-01-01 22:00:00,0.0,2.591666666666667,7.125,1e-05,77.85000000000001,145.33333333333334,66.41666666666667
2019-01-01 23:00:00,0.0,2.6666666666666665,6.516666666666667,1e-05,80.47500000000001,154.75,45.25
2019-01-02 00:00:00,0.0,2.85,6.108333333333333,1e-05,82.05833333333334,160.25,11.5
2019-01-02 01:00:00,0.0,3.0,5.45,1e-05,84.85833333333333,158.33333333333334,-27.916666666666668
2019-01-02 02:00:00,0.0,3.0583333333333336,5.016666666666667,1e-05,86.36666666666667,150.83333333333334,-55.833333333333336
2019-01-02 03:00:00,0.0,3.233333333333333,4.816666666666666,1e-05,85.90833333333335,140.83333333333334,-73.08333333333333
2019-01-02 04:00:00,0.0,3.4250000000000003,4.7,1e-05,85.99166666666667,129.58333333333334,-85.16666666666667
2019-01-02 05:00:00,0.0,3.5,4.658333333333333,1e-05,85.14999999999999,118.5,-95.16666666666669
2019-01-02 06:00:00,0.015130542389815673,3.5,4.641666666666667,1e-05,84.2,107.25,-104.25
2019-01-02 07:00:00,0.06687316327297595,3.5083333333333333,4.741666666666666,1e-05,83.60000000000001,96.66666666666669,-113.41666666666669
2019-01-02 08:00:00,0.21585645292885602,3.458333333333333,4.983333333333333,41.333333333333336,82.3,86.58333333333333,-123.16666666666669
2019-01-02 09:00:00,0.25315443724393843,3.2,6.125,183.41666666666663,77.375,77.91666666666667,-134.0
2019-01-02 10:00:00,0.3538549470901489,3.0,8.025,320.25,70.23333333333333,70.66666666666667,-146.58333333333334
2019-01-02 11:00:00,0.5626965180039406,3.0583333333333336,9.483333333333333,416.9166666666667,65.575,65.66666666666667,-160.41666666666666
2019-01-02 12:00:00,0.5395237555727362,2.9333333333333336,10.708333333333334,460.8333333333333,61.708333333333336,63.25,-85.58333333333333
2019-01-02 13:00:00,0.4278579340875149,2.558333333333333,11.716666666666669,448.0833333333333,58.19166666666666,63.91666666666666,168.91666666666666
2019-01-02 14:00:00,0.44362751841545106,2.475,12.425,379.75,56.61666666666667,67.41666666666667,154.16666666666666
2019-01-02 15:00:00,0.15227863244712353,2.4833333333333334,12.641666666666666,263.0,56.725,73.5,140.75
2019-01-02 16:00:00,0.1509902650816366,2.25,12.366666666666667,117.91666666666669,59.41666666666666,81.58333333333333,129.08333333333334
2019-01-02 17:00:00,0.14027672745520248,2.2666666666666666,11.441666666666668,8.583333333333334,63.958333333333336,90.83333333333331,118.83333333333331
2019-01-02 18:00:00,0.03534286958107259,2.45,10.466666666666669,1e-05,67.75833333333334,101.08333333333331,109.33333333333331
2019-01-02 19:00:00,0.012473628812585957,2.591666666666667,9.541666666666666,1e-05,71.60833333333333,112.0,100.25
2019-01-02 20:00:00,0.0001946625655909884,2.641666666666667,8.566666666666666,1e-05,76.125,123.33333333333331,90.91666666666669
2019-01-02 21:00:00,0.0,2.766666666666667,7.766666666666667,1e-05,79.90833333333333,134.5,80.41666666666667
2019-01-02 22:00:00,0.0,2.9,7.05,1e-05,83.0,145.16666666666666,66.33333333333333
2019-01-02 23:00:00,0.0,2.9916666666666667,6.491666666666667,1e-05,85.38333333333333,154.5,45.25
2019-01-03 00:00:00,0.0,3.141666666666667,6.116666666666667,1e-05,86.64166666666667,159.91666666666666,11.5
2019-01-03 01:00:00,0.0,3.2416666666666667,5.841666666666666,1e-05,87.25,158.33333333333334,-27.5
2019-01-03 02:00:00,0.0,3.2999999999999994,5.599999999999999,1e-05,87.30833333333334,150.83333333333334,-55.41666666666666
2019-01-03 03:00:00,0.0,3.266666666666667,5.4750000000000005,1e-05,87.45833333333333,140.75,-72.83333333333333
2019-01-03 04:00:00,0.0,3.2000000000000006,5.175,1e-05,88.94166666666666,129.5,-85.08333333333333
2019-01-03 05:00:00,0.0,3.2000000000000006,4.916666666666667,1e-05,89.99166666666667,118.5,-94.91666666666669
2019-01-03 06:00:00,0.012641616656474071,3.2416666666666667,4.758333333333334,1e-05,90.275,107.25,-104.0
2019-01-03 07:00:00,0.06886798341758549,3.2999999999999994,4.783333333333333,1e-05,90.625,96.66666666666669,-113.33333333333331
2019-01-03 08:00:00,0.20141563492361456,3.225,5.108333333333333,42.5,89.34166666666665,86.58333333333333,-123.0
2019-01-03 09:00:00,0.2914446140825748,2.891666666666667,6.366666666666667,185.5833333333333,84.14999999999999,77.75,-133.75
